Position in z [a.u.],Voltage [V]
0.0496214,0.259336
0.0496312,0.26064
0.0496396,0.273746
0.0496491,0.28527
0.0496587,0.30083
0.0496675,0.310413
0.0496759,0.311203
0.0496848,0.315599
0.0496946,0.323671
0.049705,0.328705
0.0497145,0.336346
0.0497241,0.342324
0.049735,0.342324
0.0497446,0.34751
0.0497543,0.333892
0.0497638,0.317541
0.0497733,0.30083
0.0497832,0.290456
0.0497934,0.274896
0.0498037,0.274896
0.0498141,0.274896
0.0498238,0.28527
0.0498325,0.295643
0.0498411,0.302134
0.0498506,0.311203
0.0498604,0.321577
0.0498695,0.325973
0.0498789,0.330646
0.0498874,0.315086
0.0498957,0.301621
0.049904,0.28527
0.0499129,0.268406
0.0499215,0.259336
0.0499305,0.253359
0.0499391,0.256604
0.0499484,0.254149
0.0499584,0.259336
0.0499672,0.266617
0.0499754,0.277504
0.0499832,0.295643
0.0499916,0.296794
0.0500001,0.30083
0.0500081,0.31639
0.0500165,0.326763
0.0500254,0.326763
0.0500343,0.33195
0.0500433,0.341533
0.0500532,0.339438
0.0500633,0.342324
0.0500734,0.337137
0.0500837,0.334682
0.0500932,0.31639
0.0501041,0.30083
0.0501147,0.286574
0.0501247,0.274896
0.0501356,0.27086
0.0501474,0.28527
0.0501594,0.290456
0.0501718,0.298375
0.0501833,0.315239
0.0501937,0.325973
0.0502033,0.33195
0.050213,0.321577
0.0502221,0.300039
0.0502311,0.28642
0.0502371,0.26971
0.0502441,0.264523
0.0502522,0.258545
0.0502606,0.254149
0.0502694,0.254149
0.0502782,0.257395
0.0502878,0.274896
0.0502976,0.28527
0.0503079,0.295643
0.0503173,0.306807
0.0503253,0.321577
0.0503332,0.337137
0.0503422,0.338441
0.0503521,0.343114
0.0503622,0.339869
0.050371,0.342324
0.0503789,0.345569
0.0503872,0.350756
0.0503973,0.357093
0.0504101,0.352697
0.050422,0.349965
0.0504344,0.333892
0.0504457,0.310413
0.0504559,0.30083
0.0504662,0.30083
0.0504751,0.306017
0.0504848,0.311203
0.0504936,0.317541
0.0505028,0.322727
0.0505131,0.342324
0.0505239,0.354639
0.0505354,0.357884
0.0505479,0.349605
0.0505605,0.325973
0.0505736,0.300039
0.0505862,0.294852
0.0505992,0.28642
0.0506115,0.282662
0.0506228,0.290456
0.0506329,0.306017
0.0506426,0.317181
0.0506521,0.33195
0.0506622,0.34751
0.0506716,0.354639
0.0506811,0.352697
0.0506912,0.353848
0.0507018,0.363071
0.0507132,0.367466
0.0507247,0.364374
0.0507361,0.352697
0.0507466,0.333892
0.0507574,0.321577
0.0507685,0.306017
0.0507784,0.300039
0.0507887,0.305226
0.0507997,0.307167
0.05081,0.317181
0.0508205,0.325613
0.0508308,0.34751
0.0508407,0.352697
0.0508506,0.352697
0.050861,0.337137
0.0508718,0.321577
0.0508817,0.304435
0.0508923,0.28527
0.050903,0.26971
0.0509138,0.267768
0.0509246,0.26971
0.0509364,0.27086
0.0509481,0.289306
0.0509593,0.301981
0.0509705,0.303562
0.0509804,0.31639
0.0509914,0.3308
0.0510028,0.343474
0.0510135,0.34751
0.0510248,0.348814
0.0510355,0.350756
0.0510458,0.352697
0.0510556,0.349605
0.0510653,0.335833
0.0510751,0.321577
0.0510849,0.311203
0.0510954,0.304866
0.051106,0.306017
0.0511161,0.305226
0.0511261,0.311203
0.0511362,0.324669
0.0511464,0.33195
0.0511568,0.342324
0.0511677,0.363071
0.0511797,0.363071
0.0511929,0.36192
0.0512054,0.33195
0.0512168,0.31639
0.0512293,0.30083
0.0512415,0.288875
0.0512544,0.295643
0.0512658,0.306017
